Parcel,Name,Address,Aldermanic District
70826416038,,,20
70826416046,,,20
70826416054,,,20
70826416062,,,20
70826416070,,,20
70826416088,,,20
70826416096,,,20
70826416103,,,20
70826416111,,,20
70826416129,,,20
70826416137,,,20
70826416145,,,20
70826416153,,,20
70826416161,,,20
70826416179,,,20
70826416187,,,20
70826416195,,,20
70826416202,,,20
70826416210,,,20
70826416228,,,20
70826416236,,,20
70826416244,,,20
70826416252,,,20
70826416260,,,20
70826416278,,,20
70826416286,,,20
70826419313,,,20
70826419321,,,20
70826419339,,,20
70826419347,,,20
70826419355,,,20
70826419363,,,20
70826419371,,,20
70826419389,,,20
70826419397,,,20
70826419404,,,20
70826419412,,,20
70826419420,,,20
70826419438,,,20
70826419446,,,20
70826419454,,,20
70826419462,,,20
70826419470,,,20
70826419488,,,20
70826419496,,,20
70826419503,,,20
70826419511,,,20
70826419529,,,20
70826416989,,,20
70826416997,,,20
70826417010,,,20
70826417028,,,20
70826417036,,,20
70826417044,,,20
70826417052,,,20
70826417060,,,20
70826417078,,,20
70826417086,,,20
70826417094,,,20
70826417101,,,20
70826417119,,,20
70826417127,,,20
70826417135,,,20
70826417143,,,20
70826417151,,,20
70826417169,,,20
70826417177,,,20
70826417185,,,20
70826417193,,,20
70826417200,,,20
70826417218,,,20
70826417226,,,20
70826417234,,,20
70826417242,,,20
70826417250,,,20
70826417268,,,20
70826417276,,,20
70826417284,,,20
70826417292,,,20
70826417309,,,20
70826417317,,,20
70826417325,,,20
70826417333,,,20
70826417341,,,20
70826417359,,,20
70826417367,,,20
70826417375,,,20
70826417383,,,20
70826417391,,,20
70826417408,,,20
70826417416,,,20
70826417424,,,20
70826417432,,,20
70826417440,,,20
70826417458,,,20
70826417466,,,20
70826417474,,,20
70826417482,,,20
70826417490,,,20
70826417507,,,20
70826417515,,,20
70826417523,,,20
70826417531,,,20
70826417549,,,20
70826417557,,,20
70826417565,,,20
70826417573,,,20
70826417581,,,20
70826417599,,,20
70826417606,,,20
70826417614,,,20
70826417622,,,20
70826417630,,,20
70826417648,,,20
70826417656,,,20
70826417664,,,20
70826417672,,,20
70826417680,,,20
70826417698,,,20
70826417705,,,20
70826417713,,,20
70826417721,,,20
70826417739,,,20
70826417747,,,20
70826419826,,,20
70826419834,,,20
70826419842,,,20
70826419850,,,20
70826419868,,,20
70826419876,,,20
70826419884,,,20
70826419892,,,20
70826419909,,,20
70826419917,,,20
70826419925,,,20
70826419933,,,20
70826419941,,,20
70826419959,,,20
70826419967,,,20
70826419975,,,20
70826419983,,,20
70826419991,,,20
70826420013,,,20
70826420021,,,20
70826417961,,,20
70826417979,,,20
70826417987,,,20
70826417995,,,20
70826418018,,,20
70826418026,,,20
70826418034,,,20
70826418042,,,20
70826418050,,,20
70826418068,,,20
70826418076,,,20
70826418084,,,20
70826418092,,,20
70826418109,,,20
70826418117,,,20
70826418125,,,20
70826418133,,,20
70826418141,,,20
70826418159,,,20
70826418167,,,20
70826418175,,,20
70826418183,,,20
70826418191,,,20
70826418208,,,20
70826418216,,,20
70826418224,,,20
70826418232,,,20
70826418240,,,20
70826418258,,,20
70826418266,,,20
70826418274,,,20
70826418282,,,20
70826418290,,,20
70826418307,,,20
70826418315,,,20
70826418323,,,20
70826418331,,,20
70826418349,,,20
70826418357,,,20
70826418365,,,20
70826418373,,,20
70826418381,,,20
70826418399,,,20
70826418406,,,20
70826418414,,,20
70826418422,,,20
70826419016,,,20
70826419024,,,20
70826419032,,,20
70826419040,,,20
70826419058,,,20
70826419066,,,20
70826419074,,,20
70826419082,,,20
70826419090,,,20
70826419107,,,20
70826419115,,,20
70826419123,,,20
70826419131,,,20
70826419149,,,20
70826419157,,,20
70826419165,,,20
70826419173,,,20
70826419181,,,20
70826419199,,,20
70826419206,,,20
70826419214,,,20
70826419222,,,20
70826419230,,,20
70826419248,,,20
70826419256,,,20
70826419264,,,20
70826419272,,,20
70826419280,,,20
70826419298,,,20
70826419305,,,20
70826420790,,,20
70826420807,,,20
70826420815,,,20
70826420823,,,20
70826420831,,,20
70826420849,,,20
70826420857,,,20
70826420865,,,20
70826420873,,,20
70826420881,,,20
70826420899,,,20
70826420906,,,20
70826420914,,,20
70826420922,,,20
70826420930,,,20
70826420948,,,20
70826420956,,,20
70826420964,,,20
70826420972,,,20
70826420980,,,20
70826420039,,,20
70826420047,,,20
70826420055,,,20
70826420063,,,20
70826420071,,,20
70826420089,,,20
70826420097,,,20
70826420104,,,20
70826420112,,,20
70826420120,,,20
70826420138,,,20
70826420146,,,20
70826420154,,,20
70826420162,,,20
70826420170,,,20
70826420188,,,20
70826420196,,,20
70826420203,,,20
70826420211,,,20
70826420229,,,20
70826420237,,,20
70826420245,,,20
70826420253,,,20
70826420261,,,20
70826420279,,,20
70826420287,,,20
70826420295,,,20
70826420302,,,20
70826420310,,,20
70826420328,,,20
70826420336,,,20
70826420344,,,20
70826420352,,,20
70826420360,,,20
70826420378,,,20
70826420386,,,20
70826420394,,,20
70826420401,,,20
70826420419,,,20
70826420427,,,20
70826420435,,,20
70826420443,,,20
70826420451,,,20
70826420469,,,20
70826420477,,,20
70826420485,,,20
70826420493,,,20
70826420500,,,20
70826419537,,,20
70826419545,,,20
70826419553,,,20
70826419561,,,20
70826419579,,,20
70826419587,,,20
70826419595,,,20
70826419602,,,20
70826419610,,,20
70826419628,,,20
70826419636,,,20
70826419644,,,20
70826419652,,,20
70826419660,,,20
70826419678,,,20
70826419686,,,20
70826419694,,,20
70826419701,,,20
70826419719,,,20
70826419727,,,20
70826419735,,,20
70826419743,,,20
70826419751,,,20
70826419769,,,20
70826419777,,,20
70826419785,,,20
70826419793,,,20
70826419800,,,20
70826419818,,,20
70826422168,,,20
70826422176,,,20
70826422184,,,20
70826422192,,,20
70826422209,,,20
70826422217,,,20
70826422225,,,20
70826422233,,,20
70826422241,,,20
70826422259,,,20
70826422267,,,20
70826422275,,,20
70826422283,,,20
70826422291,,,20
70826422308,,,20
70826422316,,,20
70826422324,,,20
70828104053,,,1
70826420998,,,20
70826421011,,,20
70826421029,,,20
70826421037,,,20
70826421045,,,20
70826421053,,,20
70826421061,,,20
70826421079,,,20
70826421087,,,20
70826421095,,,20
70826421102,,,20
70826421110,,,20
70826421128,,,20
70826421136,,,20
70826421144,,,20
70826421152,,,20
70826421160,,,20
70826421178,,,20
70826421186,,,20
70826421194,,,20
70826421201,,,20
70826421219,,,20
70826421227,,,20
70826421235,,,20
70826421243,,,20
70826421251,,,20
70826421269,,,20
70826421277,,,20
70826421285,,,20
70826421293,,,20
70826421300,,,20
70826421318,,,20
70826421326,,,20
70826421334,,,20
70826421342,,,20
70826421350,,,20
70826421368,,,20
70826421376,,,20
70826421384,,,20
70826421392,,,20
70826421409,,,20
70826421417,,,20
70826421425,,,20
70826421433,,,20
70826421441,,,20
70826421459,,,20
70826421467,,,20
70826421475,,,20
70826421483,,,20
70826421491,,,20
70826421508,,,20
70826420518,,,20
70826420526,,,20
70826420534,,,20
70826420542,,,20
70826420550,,,20
70826420568,,,20
70826420576,,,20
70826420584,,,20
70826420592,,,20
70826420609,,,20
70826420617,,,20
70826420625,,,20
70826420633,,,20
70826420641,,,20
70826420659,,,20
70826420667,,,20
70826420675,,,20
70826420683,,,20
70826420691,,,20
70826420708,,,20
70826420716,,,20
70826420724,,,20
70826420732,,,20
70826420740,,,20
70826420758,,,20
70826420766,,,20
70826420774,,,20
70826420782,,,20
70828405097,,,1
70828422017,,,1
70829102080,,,1
70829103088,,,1
70829107030,,,1
70829108228,,,1
70829109028,,,1
70826309209,,,20
70828111123,,,1
70828117072,,,1
70828119036,,,1
70828121015,,,1
70828301229,,,1
70828301336,,,1
70828307053,,,1
70828307095,,,1
70828310030,,,1
70826421516,,,20
70826421524,,,20
70826421532,,,20
70826421540,,,20
70826421558,,,20
70826421566,,,20
70826421574,,,20
70826421582,,,20
70826421590,,,20
70826421607,,,20
70826421615,,,20
70826421623,,,20
70826421631,,,20
70826421649,,,20
70826421657,,,20
70826421665,,,20
70826421673,,,20
70826421681,,,20
70826421699,,,20
70826421706,,,20
70826421714,,,20
70826421722,,,20
70826421730,,,20
70826421748,,,20
70826421756,,,20
70826421764,,,20
70826421772,,,20
70826421780,,,20
70826421798,,,20
70826421805,,,20
70826421813,,,20
70826421821,,,20
70826421839,,,20
70826421847,,,20
70826421855,,,20
70826421863,,,20
70826421871,,,20
70826421889,,,20
70826421897,,,20
70826421904,,,20
70826421912,,,20
70826421920,,,20
70826421938,,,20
70826421946,,,20
70826421954,,,20
70826421962,,,20
70826421970,,,20
70826421988,,,20
70826421996,,,20
70826422019,,,20
70826422027,,,20
70826422035,,,20
70826422043,,,20
70826422051,,,20
70826422069,,,20
70826422077,,,20
70826422085,,,20
70826422093,,,20
70826422100,,,20
70826422118,,,20
70826422126,,,20
70826422134,,,20
70826422142,,,20
70826422150,,,20
70834214086,,,1
70834214094,,,1
70834214101,,,1
70834214119,,,1
70834214127,,,1
70834214135,,,1
70834214143,,,1
70834214193,,,1
70834214200,,,1
70834214218,,,1
70834214226,,,1
70834214234,,,1
70834214242,,,1
70834214250,,,1
70834214268,,,1
70834214276,,,1
70829111081,,,1
70829112055,,,1
70829402092,,,1
70829402141,,,1
70829402258,,,1
70829405020,,,1
70829406036,,,1
70829413114,,,1
70829413156,,,1
70829414055,,,1
70829419188,,,1
70829421084,,,1
70833101094,,,1
70833102141,,,1
70833102224,,,1
70833104014,,,1
70833107117,,,1
70833111134,,,1
70833116051,,,1
70833116126,,,1
70833301032,,,1
70833301131,,,1
70833302246,,,1
70833401155,,,1
70828312169,,,1
70828314024,,,1
70828314157,,,1
70828314404,,,1
70828321029,,,1
70828321045,,,1
70828404049,,,1
70834214482,,,1
70834214490,,,1
70834214507,,,1
70834214515,,,1
70834214523,,,1
70834214531,,,1
70834214549,,,1
70834214557,,,1
70834214565,,,1
70834214573,,,1
70834214581,,,1
70834214599,,,1
70834214606,,,1
70834214614,,,1
70834214622,,,1
70834214630,,,1
70834214648,,,1
70834214656,,,1
70834214664,,,1
70834214672,,,1
70834214680,,,1
70834214698,,,1
70834214705,,,1
70834214713,,,1
70834214721,,,1
70834214739,,,1
70834214747,,,1
70834214755,,,1
70834214763,,,1
70834214771,,,1
70834214789,,,1
70834214797,,,1
70834214804,,,1
70834214812,,,1
70834201108,,,1
70834201124,,,1
70834205027,,,1
70834205126,,,1
70834206025,,,1
70834206116,,,1
70834213038,,,1
70834214010,,,1
70834214028,,,1
70834214036,,,1
70834214044,,,1
70834214052,,,1
70834214060,,,1
70834214078,,,1
70834214838,,,1
70834214846,,,1
70834214854,,,1
70834214862,,,1
70834214870,,,1
70834214888,,,1
70834214896,,,1
70834214903,,,1
70834214911,,,1
70834214929,,,1
70834215026,,,1
70834303045,,,1
70834307039,,,1
70834404033,,,1
70834407029,,,1
70834409041,,,1
70835101068,,,20
70835106018,,,20
70835106026,,,20
70835106034,,,20
70835106042,,,20
70835106050,,,20
70835106068,,,20
70835106076,,,20
70835106084,,,20
70835107040,,,20
70835107347,,,20
70835108080,,,20
70835113138,,,20
70835201066,,,20
70835201107,,,20
70835202361,,,20
70835203088,,,20
70834214284,,,1
70834214292,,,1
70834214309,,,1
70834214375,,,1
70834214383,,,1
70834214391,,,1
70834214408,,,1
70834214416,,,1
70834214424,,,1
70834214432,,,1
70834214440,,,1
70834214458,,,1
70834214466,,,1
70834214474,,,1
70836114250,,,20
70836116074,,,20
70836117220,,,20
70836202047,,,20
70836205124,,,20
70836205140,,,20
70836207039,,,20
70836208376,,,20
70836308150,,,20
70835203179,,,20
70835205092,,,20
70835205125,,,20
70835205133,,,20
70835206123,,,20
70835206214,,,20
70835209060,,,20
70835209101,,,20
70835210132,,,20
70835301056,,,20
70835303052,,,20
70835303185,,,20
70835303250,,,20
70835304084,,,20
70835305256,,,20
70835307161,,,1
70835309266,,,1
70835310180,,,1
70835312029,,,1
70835315015,,,1
70835315023,,,1
70835315031,,,1
70835315049,,,1
70835315057,,,1
70835315065,,,1
70835315073,,,1
70835315081,,,1
70835315099,,,1
70835315106,,,1
70835315114,,,1
70835315122,,,1
70835315130,,,1
70835315148,,,1
70835318035,,,1
70835321012,,,1
70835321020,,,1
70836105225,,,20
70834214820,,,1
60905205098,,,10
81034312108,,,17
81032310138,,,12
81030301022,,,12
71019407090,,,14
71011203058,,,3
71010206061,,,3
71010301457,,,16
71006119195,,,12
70935115026,,,14
70935203219,,,14
70926411128,,,14
70924213104,,,4
70923201051,,,2
70923315232,,,13
70923117224,,,4
70920207010,,,11
70920209016,,,11
70918419065,,,19
70914301026,,,2
70913318121,,,6
70913332098,,,2
70913405241,,,6
70914419415,,,2
70921105304,,,5
70922206044,,,5
70923105287,,,4
70923122281,,,4
70922322155,,,13
70930301018,,,19
70932206050,,,10
71006411103,,,15
71007228086,,,6
71019405101,,,14
71020305134,,,14
80936402025,,,12
80936402059,,,12
80936404047,,,12
81014301105,,,17
81030208070,,,18
81030301121,,,12
81032415102,,,12
81034313081,,,17
60803102114,,,1
60905204115,,,10
70822403063,,,9
70828125025,,,1
70824306017,,,19
70825300927,,,19
70826204227,,,9
70914410223,,,2
70914412112,,,2
70914419126,,,2
70914419241,,,2
70913215997,,,6
70920110213,,,5
70919101059,,,11
70918308979,,,19
70913410175,,,6
70921202168,,,5
70923114212,,,4
70923132321,,,4
70923133303,,,4
70923229334,,,4
70923304011,,,13
70930102101,,,11
70931102316,,,10
70934310099,,,10
71004309227,,,15
71005203121,,,12
71011215045,,,3
71010206029,,,3
71019408080,,,14
71020304029,,,14
81033401035,,,3
81032300915,,,12
81028301050,,,12
81026342056,,,17
60801220257,,,20
81034310110,,,17
81034312083,,,17
60802418075,,,7
60802413140,,,7
60905201012,,,10
60905205056,,,10
60905217019,,,10
70823212257,,,9
70826207015,,,9
70824300960,,,19
70913111210,,,6
70921217018,,,5
70914418152,,,2
70914420016,,,2
70918211114,,,19
70918223010,,,19
70923105154,,,4
70922205161,,,5
70922223147,,,5
70923217149,,,8
70923106079,,,4
70923133080,,,4
70935116082,,,14
70935202344,,,14
71011218023,,,3
71011219097,,,3
80926407126,,,18
81022301189,,,17
81022305024,,,17
81023301063,,,17
81032108971,,,12
70822211028,,,9
70835301965,,,20
70826202081,,,9
70815308171,,,9
60905205014,,,10
60905209016,,,10
60905201020,,,10
81033403065,,,3
81027401091,,,17
80936404021,,,12
80936404055,,,12
71019408030,,,14
71011418045,,,16
71009217269,,,15
70935113046,,,14
70935115042,,,14
70934301056,,,14
70931101988,,,10
70931105089,,,10
70926216114,,,13
70923216224,,,8
70923217272,,,8
70923220027,,,8
70923131232,,,4
70922411106,,,13
70922111334,,,8
70922205046,,,5
70921103019,,,5
70919101025,,,11
70914409060,,,2
70913406207,,,6
70913311282,,,6
70913324144,,,2
70913331066,,,2
70901112163,,,12
70913124015,,,6
70914301258,,,2
70918211057,,,19
70914407098,,,2
70914419192,,,2
70914420389,,,2
70922113059,,,8
70923123304,,,4
70923125293,,,4
70923133022,,,4
70930405034,,,11
71001310079,,,16
71005114039,,,15
71019408022,,,14
80935102296,,,18
80936410086,,,12
81028302032,,,12
81032311136,,,12
81034112011,,,17
60804102155,,,1
60804108020,,,1
60905203092,,,10
70823309046,,,9
70834424057,,,1
70835103030,,,20
70914406280,,,2
70914416099,,,2
70914420115,,,2
70914301183,,,2
70914301266,,,2
70913413137,,,6
70920204016,,,11
70921102102,,,5
70922111194,,,8
70923113090,,,4
70923122140,,,4
70923123437,,,4
70923125277,,,4
70923126093,,,4
70923130185,,,4
70923212016,,,4
70923219054,,,8
70923219088,,,8
70924211041,,,4
70923402055,,,4
70935302087,,,14
71005217114,,,15
71010206102,,,3
80936403015,,,12
81014302054,,,17
80926400906,,,18
81022303242,,,17
81030207105,,,18
81033303041,,,12
60905204058,,,10
60905204074,,,10
60905204107,,,10
60905216011,,,10
70822105479,,,9
70826317012,,,1
70828125033,,,1
70834406039,,,1
70836304124,,,20
70914402064,,,2
70913213339,,,6
70913318098,,,6
70914410231,,,2
70920201046,,,11
70922209030,,,5
70923122257,,,4
70923112307,,,4
70923114270,,,4
70923410199,,,4
70923222015,,,8
70935301162,,,14
71011218049,,,3
80925415914,,,18
80926406053,,,18
80926406061,,,18
81034313015,,,17
81033403099,,,3
70824413094,,,19
70835103022,,,20
70836305106,,,20
70836209043,,,20
70833207107,,,1
70826316030,,,1
70823302157,,,9
70814208017,,,19
60905205030,,,10
60905205113,,,10
70813103169,,,19
60803114086,,,1
60802303010,,,7
81034310251,,,17
81034313073,,,17
81030208088,,,18
81028301018,,,12
71012102027,,,16
70935113012,,,14
70932206018,,,10
70923304110,,,13
70922113075,,,8
70922206010,,,5
70914407030,,,2
70914418087,,,2
70914419217,,,2
70913208041,,,6
70912400945,,,12
70913310036,,,6
70913311365,,,6
70913106154,,,6
70912400896,,,12
70914410091,,,2
70914422145,,,4
70921105297,,,5
70922204072,,,5
70922205111,,,5
70923133436,,,4
70923125285,,,4
70935204952,,,14
70933401089,,,10
71005417053,,,15
71010213131,,,3
71035111013,,,16
81028302040,,,12
81027208174,,,17
81034310194,,,17
60802412275,,,7
60802413116,,,7
60812201288,,,7
60905204090,,,10
60905205022,,,10
70824413036,,,19
70824413119,,,19
70836305073,,,20
70913315218,,,2
70912402032,,,6
70913321190,,,2
70913331199,,,2
70921207100,,,5
70923310240,,,13
70923122017,,,4
70923404168,,,4
70933401055,,,10
70933401120,,,10
71005203105,,,12
71007205183,,,6
71006313325,,,6
71016101059,,,16
71035104050,,,16
80926406079,,,18
80936402083,,,12
81022202048,,,17
81030302153,,,12
81028302024,,,12
70828302011,,,1
70836209027,,,20
70836304132,,,20
70913313163,,,2
70913324045,,,2
70922111037,,,8
70922113025,,,8
70922205088,,,5
70921207259,,,5
70914419209,,,2
70922209022,,,5
70922411099,,,13
70926216221,,,13
70926301072,,,13
70932405131,,,10
70935302079,,,14
70933411046,,,10
71004101045,,,3
71010206136,,,3
71009303068,,,15
80926406087,,,18
81021410014,,,17
81028301034,,,12
81034313023,,,17
70813103151,,,19
60903205082,,,14
60905204131,,,10
60905205048,,,10
70816408384,,,9
70822403021,,,9
70826204235,,,9
70823302016,,,9
70834402037,,,1
70914302040,,,2
70914402048,,,2
70914404127,,,2
70914413029,,,2
70913320019,,,2
70833206042,,,1
70824419018,,,19
60905203084,,,10
60905204149,,,10
60812320020,,,7
60802418041,,,7
70913107318,,,6
81034203290,,,17
81033401051,,,3
81033403073,,,3
80936402075,,,12
80936404013,,,12
71011218015,,,3
71007228101,,,6
71001310061,,,16
70935113020,,,14
70931310307,,,10
70931311032,,,10
70928106347,,,13
70923211042,,,2
70923114220,,,4
70923116169,,,4
70923131125,,,4
70923131315,,,4
70922408294,,,13
70921108043,,,5
70921108142,,,5
70920119091,,,11
70922203040,,,5
70923212214,,,4
70932205185,,,10
70934302020,,,10
70935113038,,,14
70935302029,,,14
71005316247,,,15
71006414206,,,6
71011219055,,,3
71011219071,,,3
80936403271,,,12
81032108997,,,12
81032300907,,,12
81032300923,,,12
81032312069,,,12
60905203068,,,10
70813103143,,,19
60905204165,,,10
70823410140,,,9
70828303019,,,1
70828303027,,,1
70834408069,,,1
70836304140,,,20
70914420082,,,2
70914420090,,,2
70914403062,,,2
70914407147,,,2
70922111227,,,8
70922113033,,,8
70926206181,,,13
70923217280,,,8
70923105245,,,4
70930412013,,,11
70933401138,,,10
70932205177,,,10
70936303167,,,14
70935204960,,,14
71006313341,,,6
71010206011,,,3
71012102019,,,16
80936402033,,,12
81026342030,,,17
81034310128,,,17
81033301178,,,3
70914402105,,,2
70913404045,,,6
70913407148,,,6
70913417121,,,6
70913207192,,,6
70914419142,,,2
70829101016,,,1
70828125017,,,1
70921206293,,,5
70922112118,,,5
70922113041,,,8
70923116052,,,4
70923202223,,,2
70932206068,,,10
71001310037,,,16
71003215011,,,3
81026348012,,,17
81032108963,,,12
81030302187,,,12
81028302066,,,12
81030201074,,,18
81033401027,,,3
60812320054,,,7
60812215015,,,7
60812311061,,,7
70822201061,,,9
70825300993,,,19
70824413060,,,19
70914407139,,,2
70913204114,,,6
70913204304,,,6
70828401128,,,1
70824419034,,,19
70823309038,,,9
60905208050,,,10
60812209159,,,7
60801310173,,,7
81033306160,,,12
81033403081,,,3
80936402017,,,12
71005203113,,,12
71005216025,,,15
71003217017,,,3
70933401063,,,10
70934301030,,,14
70926202296,,,13
70923304029,,,13
70923114262,,,4
70922206036,,,5
70921203025,,,5
70920417015,,,11
70914420074,,,2
70914421220,,,2
70912400995,,,12
70912400911,,,12
70913315010,,,2
70913117036,,,6
70914414176,,,2
70914418136,,,2
70914421212,,,2
70923130101,,,4
70921206326,,,5
70928310104,,,13
70923202158,,,2
70926217104,,,13
70923404176,,,4
70923410149,,,4
70934302096,,,10
71001310011,,,16
71005212081,,,15
71006313151,,,6
71010206087,,,3
81028301076,,,12
71014211016,,,16
80926403166,,,18
80926405047,,,18
80936403031,,,12
81033401043,,,3
81032404072,,,12
60801220299,,,20
60804108012,,,1
60802203088,,,7
60801310181,,,7
60812209167,,,7
70821107020,,,9
70815403335,,,9
70822105453,,,9
70826304051,,,1
70923113404,,,4
70923126184,,,4
70923130193,,,4
70922110154,,,8
70913316034,,,6
70913318189,,,6
70914409028,,,2
70914410265,,,2
70914413045,,,2
70914418243,,,2
70924201240,,,4
70923132082,,,4
70923201085,,,2
70923224136,,,8
70930301175,,,19
70934302038,,,10
70932205242,,,10
70936400971,,,14
71007209169,,,6
71034101015,,,16
81022301155,,,17
81022305032,,,17
81032311061,,,12
60801309093,,,7
60803109079,,,1
60905205080,,,10
70826305017,,,20
70827103014,,,1
70827104020,,,1
70834412094,,,1
70836209051,,,20
70913204015,,,6
70913213016,,,6
70912400903,,,12
70918302038,,,19
70914411156,,,2
70914419051,,,2
70913417139,,,6
70914302066,,,2
70921101047,,,5
70921105081,,,5
70920208034,,,11
70922308080,,,13
70922110055,,,8
70922205096,,,5
70923305077,,,13
70931105071,,,10
70932205193,,,10
70935201057,,,14
71016101083,,,16
71021103173,,,15
71035104018,,,16
81022304141,,,17
60905204066,,,10
81034310243,,,17
60802415089,,,7
60905204123,,,10
70816410016,,,9
70834307279,,,1
70826209079,,,1
70824413135,,,19
70822403055,,,9
60905215013,,,10
60905204157,,,10
60812311053,,,7
81034313031,,,17
81032310120,,,12
81032312043,,,12
81030213186,,,18
81023303035,,,17
80926406102,,,18
80926406144,,,18
71016101067,,,16
71019409161,,,14
71020300952,,,14
71011216051,,,3
71011219047,,,3
71010206045,,,3
71010206095,,,3
71008103021,,,15
71007117221,,,6
71006434197,,,6
71002301019,,,3
70935301146,,,14
70936303183,,,14
70933401104,,,10
70932404026,,,10
70930301159,,,19
70923402104,,,4
70923105089,,,4
70923105162,,,4
70923201308,,,2
70923212248,,,4
70923113298,,,4
70922111243,,,8
70922111342,,,8
70921101055,,,5
70919101067,,,11
70919108013,,,11
70913320043,,,2
70913323386,,,2
70914422195,,,4
70913119305,,,6
70914302032,,,2
70914302058,,,2
70914408111,,,2
70914409044,,,2
70914420040,,,2
70914301216,,,2
70914406264,,,2
70914410190,,,2
70914413053,,,2
70913204081,,,6
70913301100,,,6
70923406015,,,4
70924201208,,,4
70923211331,,,2
70923217298,,,8
70923125300,,,4
70923132230,,,4
70926217071,,,13
70923305093,,,13
70932205226,,,10
70935113278,,,14
71005203098,,,12
71010309063,,,16
81014302062,,,17
81034207193,,,17
81034306060,,,3
81034202375,,,17
81034203026,,,17
60801208162,,,20
70821107012,,,9
70914419267,,,2
70913213321,,,6
70913318270,,,6
70920206012,,,11
70922207042,,,5
70922326173,,,13
70923105253,,,4
70923206176,,,8
70923221017,,,8
70930301109,,,19
70932416021,,,10
70935301047,,,14
70934302012,,,10
70933401112,,,10
71009403272,,,15
71007313035,,,6
80936403023,,,12
80936403289,,,12
81014302020,,,17
81028302058,,,12
81028301068,,,12
81032311029,,,12
81032311037,,,12
81031300750,,,12
60801220091,,,20
60803110034,,,1
60903204018,,,14
60905205121,,,10
70824412111,,,19
70836209069,,,20
70835102032,,,20
70826401047,,,20
70826402045,,,1
70822105346,,,9
60802412241,,,7
60801413183,,,7
81034108101,,,17
81034207177,,,17
81032415095,,,12
81028401082,,,17
80936402041,,,12
80926407134,,,18
71016101041,,,16
71005206092,,,12
71005109121,,,15
70935115018,,,14
70930301141,,,19
70930302149,,,19
70928115140,,,13
70922112217,,,5
70922203066,,,5
70926217063,,,13
70923114163,,,4
70923127322,,,4
70921105049,,,5
70914404094,,,2
70914414027,,,2
70914414217,,,2
70914418095,,,2
70913323302,,,2
70912101098,,,12
70913102996,,,6
70913428128,,,6
70914302131,,,2
70913314327,,,2
70913322099,,,2
70919113161,,,11
70918301014,,,19
70914410132,,,2
70914419316,,,2
70922208157,,,5
70923133329,,,4
70923211050,,,2
70926208161,,,13
70926216015,,,13
70930301183,,,19
71001310087,,,16
71019409096,,,14
80936123043,,,18
81028106046,,,17
81031407043,,,12
81028107119,,,17
81028304020,,,12
70822105461,,,9
60905204082,,,10
70913109108,,,6
70914416081,,,2
70913355016,,,2
70913414333,,,6
70914410025,,,2
70914410067,,,2
70914411057,,,2
70919101083,,,11
70923125251,,,4
70923114014,,,4
70923229095,,,4
70923201259,,,2
70923211349,,,2
70923212074,,,4
70922107151,,,8
70922111219,,,8
70929107097,,,11
71001204016,,,16
71004105013,,,3
71005335031,,,15
81028301026,,,12
81029400976,,,12
80936403304,,,12
81032309157,,,12
70826403093,,,20
70836215058,,,20
70913320142,,,2
70913320168,,,2
70914406222,,,2
70914409052,,,2
70913326108,,,6
70919101017,,,11
70923201118,,,2
70923206126,,,8
70923115294,,,4
70923133337,,,4
70926217089,,,13
70928115059,,,13
70932205200,,,10
70932205218,,,10
71001304030,,,16
71007207048,,,6
71010206128,,,3
71019408072,,,14
81028301042,,,12
81030216073,,,18
80936403297,,,12
81014302070,,,17
81031407100,,,12
60802203096,,,7
60812209109,,,7
70821306028,,,9
70821306036,,,9
70825402070,,,19
70825104080,,,19
70834408051,,,1
70834406013,,,1
70826304035,,,1
70824419026,,,19
70823312015,,,9
70822403013,,,9
70822403047,,,9
70816409019,,,9
60905205105,,,10
60903207202,,,14
60802416037,,,7
60802110035,,,20
81034312075,,,17
81033401019,,,3
81032108955,,,12
81028107135,,,17
81022301139,,,17
81022305016,,,17
80936402067,,,12
71011219039,,,3
71006434436,,,6
70935301039,,,14
70936101082,,,14
70933401013,,,10
70930301167,,,19
70923304128,,,13
70923126390,,,4
70923127166,,,4
70922111029,,,8
70914402056,,,2
70914408012,,,2
70914412162,,,2
70914414259,,,2
70914419118,,,2
70913413062,,,6
70914301076,,,2
70913317339,,,6
70912409377,,,6
70913204297,,,6
70914419077,,,2
70914420123,,,2
70913417113,,,6
70920211011,,,11
70922204014,,,5
70923126382,,,4
70923212040,,,4
70923404184,,,4
70924201141,,,4
70926217097,,,13
70931101970,,,10
70935116032,,,14
70935300924,,,14
70935302186,,,14
71001306151,,,16
71006421102,,,6
71010309089,,,16
71011218031,,,3
70828401095,,,1
81014301098,,,17
81023311020,,,17
80936404039,,,12
81032108989,,,12
81030213178,,,18
81027104025,,,17
60801220108,,,20
60903207343,,,14
70813312017,,,19
70814311076,,,19
70824413127,,,19
70824413143,,,19
70826304043,,,1
70834407045,,,1
70914301042,,,2
70913326249,,,6
70914404086,,,2
70914411106,,,2
70914420107,,,2
70920205014,,,11
71014104162,,,16
70922223212,,,5
70922113017,,,8
70923217222,,,8
70923229285,,,4
70926202288,,,13
70932309010,,,10
70933401097,,,10
70934301014,,,14
70935115034,,,14
70935301089,,,14
71006128542,,,12
71006313284,,,6
71007313118,,,6
71010301027,,,16
71010206053,,,3
71020300986,,,14
81026342048,,,17
70823120020,,,9
